#	Step 		 Temp 		 Press 		 Volume 	  KinEng 	   PotEng 		TotEng 
   56500,   78.087735,  -113.52928,   3570.5123,   24.905823,  -133.11422,   -108.2084 
   56750,   76.590657,   165.24196,   3586.4728,   24.428335,  -129.87437,  -105.44604 
   57000,    75.48249,   99.626359,    3615.063,   24.074889,   -128.0471,  -103.97221 
   57250,   75.601354,  -213.52998,    3610.597,     24.1128,  -131.55888,  -107.44608 
   57500,   80.880124,   156.79201,   3438.9405,   25.796447,  -136.96323,  -111.16678 
   57750,   75.263877,  -106.86636,   3484.2697,   24.005163,   -136.1841,  -112.17894 
   58000,   70.172491,  -268.12411,   3588.5529,   22.381283,  -132.98287,  -110.60159 
   58250,    71.20543,  -81.654028,   3637.3271,   22.710735,  -128.88888,  -106.17814 
   58500,   88.521615,  -413.71563,   3606.0059,   28.233675,  -133.10902,  -104.87535 
   58750,   75.294825,  -131.75136,   3576.6751,   24.015034,  -131.93005,  -107.91501 
   59000,   73.275809,   177.87296,   3490.8464,   23.371076,  -133.87482,  -110.50374 
   59250,   78.954156,   329.51939,   3378.8957,   25.182166,  -138.86652,  -113.68435 
   59500,   83.756967,    271.3169,   3365.6549,   26.714006,  -140.59935,  -113.88534 
   59750,   75.524153,   403.58308,   3418.3652,   24.088177,  -136.17528,  -112.08711 
   60000,   81.650278,   465.46681,   3389.3812,   26.042085,  -136.55203,  -110.50995 
   60250,   80.153083,   617.28056,   3415.0576,   25.564559,  -135.01149,  -109.44693 
   60500,   76.081024,   460.90182,   3464.2775,    24.26579,  -133.14489,   -108.8791 
   60750,    76.37442,   542.18239,   3522.7795,   24.359367,   -129.9823,  -105.62293 
   61000,    80.52275,   145.57031,   3691.8842,   25.682463,    -126.807,  -101.12454 
   61250,   81.974472,   1.0633908,   3656.4937,   26.145485,  -127.89513,  -101.74965 
   61500,   77.582068,   726.55739,    3495.481,   24.744543,  -129.95125,  -105.20671 
   61750,   87.839437,   272.59094,   3465.2714,   28.016096,  -135.44451,  -107.42842 
   62000,   74.963361,   200.13934,   3557.4637,   23.909315,  -131.58981,  -107.68049 
   62250,   77.994289,    137.6245,   3558.8511,   24.876019,  -131.70795,  -106.83193 
   62500,   84.449957,   96.451855,   3550.4348,   26.935033,  -132.18451,  -105.24948 
   62750,   76.749904,   187.96561,   3598.2326,   24.479127,  -128.34039,  -103.86126 
   63000,   86.840059,  -146.60987,   3545.6466,   27.697348,  -135.21274,  -107.51539 
   63250,   62.759763,   562.24498,   3500.9716,   20.017018,  -130.40017,  -110.38315 
   63500,   76.692745,  -109.78869,   3561.3027,   24.460896,  -133.36791,  -108.90701 
   63750,   85.054386,  -90.590539,    3592.243,   27.127814,  -132.06533,  -104.93751 
   64000,    83.89541,  -192.10046,   3631.3832,   26.758162,  -130.73326,   -103.9751 
   64250,   77.647249,   110.93136,   3612.5427,   24.765332,  -129.83541,  -105.07008 
   64500,   85.689239,   341.26701,   3430.6458,   27.330298,  -135.76287,  -108.43258 
   64750,   75.582863,   332.45609,   3419.4242,   24.106903,  -137.29163,  -113.18473 
   65000,   71.647407,  -121.69977,   3524.4174,   22.851702,  -135.29832,  -112.44661 
   65250,   70.873867,  -204.62749,   3604.0639,   22.604984,  -131.86685,  -109.26186 
   65500,    79.66527,   -164.0768,   3566.3273,   25.408973,  -132.86738,   -107.4584 
   65750,   82.569001,  -76.136832,   3538.9215,   26.335109,  -134.23405,  -107.89894 
   66000,   72.752256,   242.56647,   3533.4925,    23.20409,    -131.944,  -108.73991 
   66250,   76.934698,   170.50774,   3466.2457,   24.538066,  -135.71689,  -111.17882 
   66500,   65.321568,   21.173011,   3534.4282,   20.834097,   -133.8545,   -113.0204 
   66750,   76.332773,   48.358358,   3513.3076,   24.346084,   -134.0777,  -109.73162 
   67000,   78.201285,   79.948217,    3574.448,    24.94204,  -131.49227,  -106.55023 
   67250,   78.027644,   160.26863,   3578.7238,   24.886658,  -130.65316,   -105.7665 
   67500,   79.549605,  -15.616402,   3567.1603,   25.372082,  -131.70338,  -106.33129 
   67750,   75.076852,   168.62027,   3539.7974,   23.945512,  -132.30693,  -108.36141 
   68000,   78.977831,  -33.917271,   3454.1286,   25.189717,  -138.15349,  -112.96378 
   68250,   69.912882,   15.265002,   3430.5935,   22.298481,  -138.59154,  -116.29306 
   68500,   72.729147,  -337.63632,   3477.4468,    23.19672,  -138.95753,  -115.76081 
   68750,   70.225001,   311.57713,   3464.5629,   22.398031,  -134.96346,  -112.56543 
   69000,   77.669618,  -37.898273,   3486.7561,   24.772466,  -135.73781,  -110.96535 
   69250,   69.962077,  -17.635397,   3554.8224,   22.314172,  -133.00619,  -110.69202 
   69500,   72.233383,  -159.79081,   3633.3272,   23.038597,  -130.75495,  -107.71635 
   69750,   92.427054,  -186.80093,   3559.9238,   29.479302,  -134.09324,  -104.61394 
   70000,   76.361051,   271.89366,   3565.6507,   24.355103,  -129.71998,  -105.36487 
   70250,   84.160988,   244.01675,   3485.2664,   26.842867,  -134.08181,  -107.23894 
   70500,   85.858505,   54.085231,   3437.5474,   27.384285,  -138.64298,   -111.2587 
   70750,    69.89065,   19.815042,   3487.6485,   22.291391,  -135.33479,   -113.0434 
   71000,   80.070606,  -293.41603,   3498.8017,   25.538253,  -137.71422,  -112.17596 
   71250,   75.903979,   88.152964,   3522.3769,   24.209322,  -134.47032,    -110.261 
   71500,   79.977196,   -46.58365,   3579.7165,   25.508461,  -131.64893,  -106.14047 
   71750,    81.55595,   185.54576,   3559.9714,   26.011999,  -130.77741,  -104.76541 
   72000,   77.573852,   220.77121,   3556.0628,   24.741922,  -129.95525,  -105.21332 
   72250,   80.971045,   172.69192,   3536.1425,   25.825446,   -132.0789,  -106.25346 
   72500,   82.546852,   20.082465,   3498.3609,   26.328044,  -135.39404,  -109.06599 
   72750,   79.701489,   423.20867,   3372.6901,   25.420525,   -138.3111,  -112.89058 
   73000,   69.712364,   501.96998,   3379.8433,   22.234527,  -137.75897,  -115.52445 
   73250,   78.680486,   558.97039,   3345.6205,   25.094879,  -139.30515,  -114.21027 
   73500,    76.78161,   272.89231,   3435.9743,   24.489239,   -136.3018,  -111.81256 
   73750,   72.316117,   -169.5698,   3615.1773,   23.064985,  -131.32815,  -108.26316 
   74000,   69.457391,  -21.588329,   3610.1792,   22.153204,  -128.52571,   -106.3725 
   74250,   78.300923,   58.309988,   3545.3184,   24.973819,  -132.43065,  -107.45683 
